subject_id	predicate_id	object_id	mapping_justification	mapping_date	author_id	confidence	comment
pzt:000160	skos:exactMatch	ecotaxa_legacy:46	semapv:UnspecifiedMatching				
pzt:000160	skos:exactMatch	ecotaxa_legacy:761	semapv:UnspecifiedMatching				
pzt:000160	skos:exactMatch	ncbi:136182	semapv:UnspecifiedMatching				
pzt:000160	skos:exactMatch	wikidata:Q6552632	semapv:UnspecifiedMatching				
pzt:000160	skos:exactMatch	worms:104159	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	bold:607188	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	ecotaxa_legacy:46	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	ecotaxa_legacy:761	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	ncbi:1345090	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	wikidata:Q18091913	semapv:UnspecifiedMatching				
pzt:000161	skos:exactMatch	worms:104160	semapv:UnspecifiedMatching				
pzt:000163	skos:exactMatch	bold:31018	semapv:UnspecifiedMatching				
pzt:000163	skos:exactMatch	ncbi:207960	semapv:UnspecifiedMatching				
pzt:000163	skos:exactMatch	wikidata:Q14342538	semapv:UnspecifiedMatching				
pzt:000163	skos:exactMatch	worms:355664	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	bold:5751	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	ecotaxa_legacy:114	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	ecotaxa_legacy:320	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	ecotaxa_legacy:564	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	ncbi:149010	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	wikidata:Q6551348	semapv:UnspecifiedMatching				
pzt:000165	skos:exactMatch	worms:104162	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	bold:5322	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	ecotaxa_legacy:114	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	ecotaxa_legacy:320	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	ecotaxa_legacy:564	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	ncbi:119371	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	wikidata:Q6552299	semapv:UnspecifiedMatching				
pzt:000166	skos:exactMatch	worms:104165	semapv:UnspecifiedMatching				
pzt:000169	skos:exactMatch	bold:675514	semapv:UnspecifiedMatching				
pzt:000169	skos:exactMatch	ncbi:452306	semapv:UnspecifiedMatching				
pzt:000169	skos:exactMatch	wikidata:Q13222854	semapv:UnspecifiedMatching				
pzt:000169	skos:exactMatch	worms:348459	semapv:UnspecifiedMatching				
pzt:000171	skos:exactMatch	bold:799631	semapv:UnspecifiedMatching				
pzt:000171	skos:exactMatch	ncbi:903837	semapv:UnspecifiedMatching				
pzt:000171	skos:exactMatch	wikidata:Q13608212	semapv:UnspecifiedMatching				
pzt:000171	skos:exactMatch	worms:358476	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	bold:110070	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	ecotaxa_legacy:114	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	ecotaxa_legacy:320	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	ecotaxa_legacy:564	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	ncbi:251516	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	wikidata:Q3809206	semapv:UnspecifiedMatching				
pzt:000172	skos:exactMatch	worms:149689	semapv:UnspecifiedMatching				
pzt:000174	skos:exactMatch	bold:935136	semapv:UnspecifiedMatching				
pzt:000174	skos:exactMatch	ncbi:903842	semapv:UnspecifiedMatching				
pzt:000174	skos:exactMatch	wikidata:Q13223521	semapv:UnspecifiedMatching				
pzt:000174	skos:exactMatch	worms:356785	semapv:UnspecifiedMatching				
pzt:000175	skos:exactMatch	bold:935137	semapv:UnspecifiedMatching				
pzt:000175	skos:exactMatch	ncbi:903843	semapv:UnspecifiedMatching				
pzt:000175	skos:exactMatch	wikidata:Q13223524	semapv:UnspecifiedMatching				
pzt:000175	skos:exactMatch	worms:358741	semapv:UnspecifiedMatching				
pzt:000177	skos:exactMatch	bold:656292	semapv:UnspecifiedMatching				
pzt:000177	skos:exactMatch	ncbi:903845	semapv:UnspecifiedMatching				
pzt:000177	skos:exactMatch	wikidata:Q13883931	semapv:UnspecifiedMatching				
pzt:000177	skos:exactMatch	worms:353737	semapv:UnspecifiedMatching				
pzt:000179	skos:exactMatch	bold:935138	semapv:UnspecifiedMatching				
pzt:000179	skos:exactMatch	ncbi:903839	semapv:UnspecifiedMatching				
pzt:000179	skos:exactMatch	wikidata:Q10336489	semapv:UnspecifiedMatching				
pzt:000179	skos:exactMatch	worms:359577	semapv:UnspecifiedMatching				
pzt:000181	skos:exactMatch	bold:716607	semapv:UnspecifiedMatching				
pzt:000181	skos:exactMatch	ncbi:555048	semapv:UnspecifiedMatching				
pzt:000181	skos:exactMatch	wikidata:Q6551738	semapv:UnspecifiedMatching				
pzt:000181	skos:exactMatch	worms:355669	semapv:UnspecifiedMatching				
pzt:000182	skos:exactMatch	bold:265867	semapv:UnspecifiedMatching				
pzt:000182	skos:exactMatch	ncbi:555049	semapv:UnspecifiedMatching				
pzt:000182	skos:exactMatch	wikidata:Q14343118	semapv:UnspecifiedMatching				
pzt:000182	skos:exactMatch	worms:360601	semapv:UnspecifiedMatching				
pzt:000183	skos:exactMatch	bold:1762	semapv:UnspecifiedMatching				
pzt:000183	skos:exactMatch	ecotaxa_legacy:43	semapv:UnspecifiedMatching				
pzt:000183	skos:exactMatch	ncbi:121137	semapv:UnspecifiedMatching				
pzt:000183	skos:exactMatch	wikidata:Q6552116	semapv:UnspecifiedMatching				
pzt:000183	skos:exactMatch	worms:104085	semapv:UnspecifiedMatching				
pzt:000184	skos:exactMatch	bold:5809	semapv:UnspecifiedMatching				
pzt:000184	skos:exactMatch	ecotaxa_legacy:43	semapv:UnspecifiedMatching				
pzt:000184	skos:exactMatch	ncbi:121140	semapv:UnspecifiedMatching				
pzt:000184	skos:exactMatch	wikidata:Q6552705	semapv:UnspecifiedMatching				
pzt:000184	skos:exactMatch	worms:104171	semapv:UnspecifiedMatching				
pzt:000185	skos:exactMatch	bold:1763	semapv:UnspecifiedMatching				
pzt:000185	skos:exactMatch	ecotaxa_legacy:51	semapv:UnspecifiedMatching				
pzt:000185	skos:exactMatch	ncbi:117959	semapv:UnspecifiedMatching				
pzt:000185	skos:exactMatch	wikidata:Q6552157	semapv:UnspecifiedMatching				
pzt:000185	skos:exactMatch	worms:104086	semapv:UnspecifiedMatching				
pzt:000186	skos:exactMatch	bold:91749	semapv:UnspecifiedMatching				
pzt:000186	skos:exactMatch	ecotaxa_legacy:51	semapv:UnspecifiedMatching				
pzt:000186	skos:exactMatch	ncbi:117960	semapv:UnspecifiedMatching				
pzt:000186	skos:exactMatch	wikidata:Q10489711	semapv:UnspecifiedMatching				
pzt:000186	skos:exactMatch	worms:104174	semapv:UnspecifiedMatching				
pzt:000187	skos:exactMatch	bold:1761	semapv:UnspecifiedMatching				
pzt:000187	skos:exactMatch	ecotaxa_legacy:52	semapv:UnspecifiedMatching				
pzt:000187	skos:exactMatch	ncbi:201610	semapv:UnspecifiedMatching				
pzt:000187	skos:exactMatch	wikidata:Q6554828	semapv:UnspecifiedMatching				
pzt:000187	skos:exactMatch	worms:104087	semapv:UnspecifiedMatching				
pzt:000188	skos:exactMatch	bold:1733	semapv:UnspecifiedMatching				
pzt:000188	skos:exactMatch	ecotaxa_legacy:40	semapv:UnspecifiedMatching				
pzt:000188	skos:exactMatch	ncbi:122094	semapv:UnspecifiedMatching				
pzt:000188	skos:exactMatch	wikidata:Q3809026	semapv:UnspecifiedMatching				
pzt:000188	skos:exactMatch	worms:104092	semapv:UnspecifiedMatching				
pzt:000190	skos:exactMatch	bold:152211	semapv:UnspecifiedMatching				
pzt:000190	skos:exactMatch	ecotaxa_legacy:369	semapv:UnspecifiedMatching				
pzt:000190	skos:exactMatch	ncbi:503033	semapv:UnspecifiedMatching				
pzt:000190	skos:exactMatch	wikidata:Q6554994	semapv:UnspecifiedMatching				
pzt:000190	skos:exactMatch	worms:104637	semapv:UnspecifiedMatching				
pzt:000192	skos:exactMatch	bold:302291	semapv:UnspecifiedMatching				
pzt:000192	skos:exactMatch	ecotaxa_legacy:135	semapv:UnspecifiedMatching				
pzt:000192	skos:exactMatch	ncbi:749175	semapv:UnspecifiedMatching				
pzt:000192	skos:exactMatch	wikidata:Q3808847	semapv:UnspecifiedMatching				
pzt:000192	skos:exactMatch	worms:104193	semapv:UnspecifiedMatching				
pzt:000193	skos:exactMatch	bold:302293	semapv:UnspecifiedMatching				
pzt:000193	skos:exactMatch	ecotaxa_legacy:135	semapv:UnspecifiedMatching				
pzt:000193	skos:exactMatch	ncbi:749177	semapv:UnspecifiedMatching				
pzt:000193	skos:exactMatch	wikidata:Q3808842	semapv:UnspecifiedMatching				
pzt:000193	skos:exactMatch	worms:104669	semapv:UnspecifiedMatching				
pzt:000194	skos:exactMatch	bold:1758	semapv:UnspecifiedMatching				
pzt:000194	skos:exactMatch	ecotaxa_legacy:57	semapv:UnspecifiedMatching				
pzt:000194	skos:exactMatch	ncbi:163235	semapv:UnspecifiedMatching				
pzt:000194	skos:exactMatch	wikidata:Q3808886	semapv:UnspecifiedMatching				
pzt:000194	skos:exactMatch	worms:104097	semapv:UnspecifiedMatching				
pzt:000196	skos:exactMatch	worms:104743	semapv:UnspecifiedMatching				
pzt:000197	skos:broadMatch	ncbi:6833	semapv:LogicalReasoning				
pzt:000197	skos:exactMatch	bold:315358	semapv:UnspecifiedMatching				
pzt:000197	skos:exactMatch	ecotaxa_legacy:44	semapv:UnspecifiedMatching				
pzt:000197	skos:exactMatch	wikidata:Q18488599	semapv:UnspecifiedMatching				
pzt:000197	skos:exactMatch	worms:345271	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	bold:1755	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	ecotaxa_legacy:53	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	ecotaxa_legacy:759	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	ncbi:88013	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	wikidata:Q3808990	semapv:UnspecifiedMatching				
pzt:000198	skos:exactMatch	worms:104106	semapv:UnspecifiedMatching				
pzt:000200	skos:exactMatch	bold:68599	semapv:UnspecifiedMatching				
pzt:000200	skos:exactMatch	ncbi:88015	semapv:UnspecifiedMatching				
pzt:000200	skos:exactMatch	wikidata:Q6554149	semapv:UnspecifiedMatching				
pzt:000200	skos:exactMatch	worms:104872	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	bold:5800	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	ecotaxa_legacy:53	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	ecotaxa_legacy:759	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	ncbi:261851	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	wikidata:Q10692615	semapv:UnspecifiedMatching				
pzt:000201	skos:exactMatch	worms:104241	semapv:UnspecifiedMatching				
pzt:000202	skos:exactMatch	bold:392	semapv:UnspecifiedMatching				
pzt:000202	skos:exactMatch	ecotaxa_legacy:66	semapv:UnspecifiedMatching				
pzt:000202	skos:exactMatch	ncbi:84308	semapv:UnspecifiedMatching				
pzt:000202	skos:exactMatch	wikidata:Q899782	semapv:UnspecifiedMatching				
pzt:000202	skos:exactMatch	worms:1101	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	bold:315366	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	ecotaxa_legacy:47	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	ecotaxa_legacy:565	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	ncbi:749182	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	wikidata:Q6569053	semapv:UnspecifiedMatching				
pzt:000203	skos:exactMatch	worms:128569	semapv:UnspecifiedMatching				
pzt:000204	skos:exactMatch	bold:51844	semapv:UnspecifiedMatching				
pzt:000204	skos:exactMatch	ncbi:84315	semapv:UnspecifiedMatching				
pzt:000204	skos:exactMatch	wikidata:Q2718843	semapv:UnspecifiedMatching				
pzt:000204	skos:exactMatch	worms:106413	semapv:UnspecifiedMatching				
pzt:000205	skos:exactMatch	bold:69547	semapv:UnspecifiedMatching				
pzt:000205	skos:exactMatch	ncbi:245076	semapv:UnspecifiedMatching				
pzt:000205	skos:exactMatch	wikidata:Q3809200	semapv:UnspecifiedMatching				
pzt:000205	skos:exactMatch	worms:149771	semapv:UnspecifiedMatching				
pzt:000206	skos:exactMatch	bold:302138	semapv:UnspecifiedMatching				
pzt:000206	skos:exactMatch	ecotaxa_legacy:66	semapv:UnspecifiedMatching				
pzt:000206	skos:exactMatch	ncbi:263416	semapv:UnspecifiedMatching				
pzt:000206	skos:exactMatch	wikidata:Q1421606	semapv:UnspecifiedMatching				
pzt:000206	skos:exactMatch	worms:149782	semapv:UnspecifiedMatching				
pzt:000207	skos:broadMatch	bold:302138	semapv:LogicalReasoning				
pzt:000207	skos:broadMatch	ncbi:263416	semapv:LogicalReasoning				
pzt:000207	skos:broadMatch	wikidata:Q1421606	semapv:LogicalReasoning				
pzt:000207	skos:broadMatch	worms:149782	semapv:LogicalReasoning				
pzt:000208	skos:broadMatch	bold:302138	semapv:LogicalReasoning				
pzt:000208	skos:broadMatch	ncbi:263416	semapv:LogicalReasoning				
pzt:000208	skos:broadMatch	wikidata:Q1421606	semapv:LogicalReasoning				
pzt:000208	skos:broadMatch	worms:149782	semapv:LogicalReasoning				
pzt:000209	skos:exactMatch	bold:51850	semapv:UnspecifiedMatching				
pzt:000209	skos:exactMatch	ncbi:516365	semapv:UnspecifiedMatching				
pzt:000209	skos:exactMatch	wikidata:Q6555177	semapv:UnspecifiedMatching				
pzt:000209	skos:exactMatch	worms:149783	semapv:UnspecifiedMatching				
pzt:000210	skos:broadMatch	bold:51850	semapv:LogicalReasoning				
pzt:000210	skos:broadMatch	ncbi:516365	semapv:LogicalReasoning				
pzt:000210	skos:broadMatch	wikidata:Q6555177	semapv:LogicalReasoning				
pzt:000210	skos:broadMatch	worms:149783	semapv:LogicalReasoning				
pzt:000211	skos:exactMatch	bold:83893	semapv:UnspecifiedMatching				
pzt:000211	skos:exactMatch	ncbi:84316	semapv:UnspecifiedMatching				
pzt:000211	skos:exactMatch	wikidata:Q3734149	semapv:UnspecifiedMatching				
pzt:000211	skos:exactMatch	worms:149781	semapv:UnspecifiedMatching				
pzt:000212	skos:exactMatch	bold:84699	semapv:UnspecifiedMatching				
pzt:000212	skos:exactMatch	ncbi:281257	semapv:UnspecifiedMatching				
pzt:000212	skos:exactMatch	wikidata:Q10573667	semapv:UnspecifiedMatching				
pzt:000212	skos:exactMatch	worms:347439	semapv:UnspecifiedMatching				
pzt:000214	skos:exactMatch	bold:355436	semapv:UnspecifiedMatching				
pzt:000214	skos:exactMatch	ncbi:938113	semapv:UnspecifiedMatching				
pzt:000214	skos:exactMatch	wikidata:Q6555645	semapv:UnspecifiedMatching				
pzt:000214	skos:exactMatch	worms:157736	semapv:UnspecifiedMatching				
pzt:000215	skos:exactMatch	bold:51845	semapv:UnspecifiedMatching				
pzt:000215	skos:exactMatch	ncbi:245081	semapv:UnspecifiedMatching				
pzt:000215	skos:exactMatch	wikidata:Q144998	semapv:UnspecifiedMatching				
pzt:000215	skos:exactMatch	worms:156881	semapv:UnspecifiedMatching				
pzt:000216	skos:exactMatch	ncbi:1795152	semapv:UnspecifiedMatching				
pzt:000216	skos:exactMatch	wikidata:Q13840968	semapv:UnspecifiedMatching				
pzt:000216	skos:exactMatch	worms:353334	semapv:UnspecifiedMatching				
pzt:000217	skos:exactMatch	bold:455453	semapv:UnspecifiedMatching				
pzt:000217	skos:exactMatch	ncbi:938114	semapv:UnspecifiedMatching				
pzt:000217	skos:exactMatch	wikidata:Q6554857	semapv:UnspecifiedMatching				
pzt:000217	skos:exactMatch	worms:347501	semapv:UnspecifiedMatching				
pzt:000218	skos:exactMatch	bold:92897	semapv:UnspecifiedMatching				
pzt:000218	skos:exactMatch	ncbi:342431	semapv:UnspecifiedMatching				
pzt:000218	skos:exactMatch	wikidata:Q268683	semapv:UnspecifiedMatching				
pzt:000218	skos:exactMatch	worms:149770	semapv:UnspecifiedMatching				
pzt:000219	skos:exactMatch	ncbi:669472	semapv:UnspecifiedMatching				
pzt:000219	skos:exactMatch	wikidata:Q6556626	semapv:UnspecifiedMatching				
pzt:000219	skos:exactMatch	worms:149777	semapv:UnspecifiedMatching				
pzt:000220	skos:exactMatch	ncbi:1606835	semapv:UnspecifiedMatching				
pzt:000220	skos:exactMatch	wikidata:Q14486445	semapv:UnspecifiedMatching				
pzt:000220	skos:exactMatch	worms:356609	semapv:UnspecifiedMatching				
pzt:000221	skos:exactMatch	bold:51852	semapv:UnspecifiedMatching				
pzt:000221	skos:exactMatch	ncbi:516451	semapv:UnspecifiedMatching				
pzt:000221	skos:exactMatch	wikidata:Q3809093	semapv:UnspecifiedMatching				
pzt:000221	skos:exactMatch	worms:157738	semapv:UnspecifiedMatching				
pzt:000223	skos:exactMatch	bold:142416	semapv:UnspecifiedMatching				
pzt:000223	skos:exactMatch	ncbi:342413	semapv:UnspecifiedMatching				
pzt:000223	skos:exactMatch	wikidata:Q3808947	semapv:UnspecifiedMatching				
pzt:000223	skos:exactMatch	worms:128641	semapv:UnspecifiedMatching				
pzt:000225	skos:exactMatch	worms:128672	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	bold:142596	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	ecotaxa_legacy:21	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	ecotaxa_legacy:566	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	ncbi:136189	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	wikidata:Q6556457	semapv:UnspecifiedMatching				
pzt:000226	skos:exactMatch	worms:106422	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	bold:142597	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	ecotaxa_legacy:21	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	ecotaxa_legacy:566	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	ncbi:136190	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	wikidata:Q6556536	semapv:UnspecifiedMatching				
pzt:000227	skos:exactMatch	worms:106485	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	bold:142590	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	ecotaxa_legacy:42	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	ecotaxa_legacy:568	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	ncbi:349673	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	wikidata:Q3809055	semapv:UnspecifiedMatching				
pzt:000228	skos:exactMatch	worms:128586	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	bold:142591	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	ecotaxa_legacy:42	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	ecotaxa_legacy:568	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	ncbi:349674	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	wikidata:Q3352356	semapv:UnspecifiedMatching				
pzt:000229	skos:exactMatch	worms:128690	semapv:UnspecifiedMatching				
pzt:000230	skos:exactMatch	bold:50856	semapv:UnspecifiedMatching				
pzt:000230	skos:exactMatch	ecotaxa_legacy:59	semapv:UnspecifiedMatching				
pzt:000230	skos:exactMatch	ncbi:545089	semapv:UnspecifiedMatching				
pzt:000230	skos:exactMatch	wikidata:Q3473199	semapv:UnspecifiedMatching				
pzt:000230	skos:exactMatch	worms:128595	semapv:UnspecifiedMatching				
pzt:000231	skos:exactMatch	bold:50873	semapv:UnspecifiedMatching				
pzt:000231	skos:exactMatch	ecotaxa_legacy:410	semapv:UnspecifiedMatching				
pzt:000231	skos:exactMatch	ncbi:545085	semapv:UnspecifiedMatching				
pzt:000231	skos:exactMatch	wikidata:Q3808936	semapv:UnspecifiedMatching				
pzt:000231	skos:exactMatch	worms:128721	semapv:UnspecifiedMatching				
pzt:000232	skos:exactMatch	bold:390	semapv:UnspecifiedMatching				
pzt:000232	skos:exactMatch	ecotaxa_legacy:63	semapv:UnspecifiedMatching				
pzt:000232	skos:exactMatch	ncbi:41212	semapv:UnspecifiedMatching				
pzt:000232	skos:exactMatch	wikidata:Q146286	semapv:UnspecifiedMatching				
pzt:000232	skos:exactMatch	worms:1102	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	bold:326830	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	ecotaxa_legacy:61	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	ecotaxa_legacy:755	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	ncbi:2779395	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	wikidata:Q6561350	semapv:UnspecifiedMatching				
pzt:000234	skos:exactMatch	worms:115341	semapv:UnspecifiedMatching				
pzt:000235	skos:exactMatch	worms:115163	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	bold:326833	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	ecotaxa_legacy:22	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	ecotaxa_legacy:756	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	ncbi:163465	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	wikidata:Q18091848	semapv:UnspecifiedMatching				
pzt:000237	skos:exactMatch	worms:115348	semapv:UnspecifiedMatching				
pzt:000238	skos:exactMatch	bold:349765	semapv:UnspecifiedMatching				
pzt:000238	skos:exactMatch	ecotaxa_legacy:64	semapv:UnspecifiedMatching				
pzt:000238	skos:exactMatch	ncbi:84311	semapv:UnspecifiedMatching				
pzt:000238	skos:exactMatch	wikidata:Q3480154	semapv:UnspecifiedMatching				
